Id,Title,Tags,Acceptance,Difficulty,Frequency,Link
394,Decode String,"Stack, Depth-first Search",50.4%,Medium,16.9454,https://leetcode.com/problems/decode-string
443,String Compression,String,41.5%,Easy,8.54898,https://leetcode.com/problems/string-compression
445,Add Two Numbers II,Linked List,54.8%,Medium,8.01738,https://leetcode.com/problems/add-two-numbers-ii
498,Diagonal Traverse,,48.4%,Medium,58.6695,https://leetcode.com/problems/diagonal-traverse
545,Boundary of Binary Tree,Tree,39.1%,Medium,100.0,https://leetcode.com/problems/boundary-of-binary-tree
547,Friend Circles,"Depth-first Search, Union Find",58.9%,Medium,6.22048,https://leetcode.com/problems/friend-circles
560,Subarray Sum Equals K,"Array, Hash Table",43.8%,Medium,9.68689,https://leetcode.com/problems/subarray-sum-equals-k
658,Find K Closest Elements,Binary Search,41.0%,Medium,11.4748,https://leetcode.com/problems/find-k-closest-elements
662,Maximum Width of Binary Tree,Tree,40.7%,Medium,12.2425,https://leetcode.com/problems/maximum-width-of-binary-tree
665,Non-decreasing Array,Array,19.5%,Easy,8.2195,https://leetcode.com/problems/non-decreasing-array
703,Kth Largest Element in a Stream,Heap,49.9%,Easy,8.82562,https://leetcode.com/problems/kth-largest-element-in-a-stream
767,Reorganize String,"String, Heap, Greedy, Sort",48.9%,Medium,6.67892,https://leetcode.com/problems/reorganize-string
772,Basic Calculator III,"String, Stack",41.5%,Hard,32.9887,https://leetcode.com/problems/basic-calculator-iii
785,Is Graph Bipartite?,"Depth-first Search, Breadth-first Search, Graph",47.6%,Medium,7.53198,https://leetcode.com/problems/is-graph-bipartite
787,Cheapest Flights Within K Stops,"Dynamic Programming, Heap, Breadth-first Search",39.3%,Medium,13.09,https://leetcode.com/problems/cheapest-flights-within-k-stops
846,Hand of Straights,Ordered Map,54.3%,Medium,39.3576,https://leetcode.com/problems/hand-of-straights
951,Flip Equivalent Binary Trees,Tree,65.5%,Medium,13.6507,https://leetcode.com/problems/flip-equivalent-binary-trees
962,Maximum Width Ramp,Array,45.6%,Medium,59.8777,https://leetcode.com/problems/maximum-width-ramp
968,Binary Tree Cameras,"Dynamic Programming, Tree, Depth-first Search",37.7%,Hard,64.9047,https://leetcode.com/problems/binary-tree-cameras
977,Squares of a Sorted Array,"Array, Two Pointers",72.2%,Easy,9.00566,https://leetcode.com/problems/squares-of-a-sorted-array
994,Rotting Oranges,Breadth-first Search,49.3%,Medium,1.2229,https://leetcode.com/problems/rotting-oranges
1004,Max Consecutive Ones III,"Two Pointers, Sliding Window",59.4%,Medium,11.736,https://leetcode.com/problems/max-consecutive-ones-iii
1146,Snapshot Array,Array,37.0%,Medium,20.3057,https://leetcode.com/problems/snapshot-array
1438,Longest Continuous Subarray With Absolute Diff Less Than or Equal to Limit,"Array, Sliding Window",42.8%,Medium,21.7987,https://leetcode.com/problems/longest-continuous-subarray-with-absolute-diff-less-than-or-equal-to-limit
